kodeKec,kodeKecDagri,namaKec,kodeKabKot,kodeKabKotDagri,namaKabKot,kodeProv,kodeProvDagri,namaProv
051616,350405,KAUMAN,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051613,350403,KEDUNGWARU,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051614,350404,NGANTRU,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051609,350411,NGUNUT,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051618,350406,PAGERWOJO,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051603,350418,PAKEL,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051607,350412,PUCANG LABAN,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051608,350413,REJOTANGAN,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051619,350407,SENDANG,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051610,350410,SUMBERGEMPOL,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051605,350419,TANGGUNG GUNUNG,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
051612,350401,TULUNGAGUNG,051600,3504,KAB. TULUNGAGUNG,050000,35,JAWA TIMUR
056801,357901,BATU,056800,3579,KOTA BATU,050000,35,JAWA TIMUR
056803,357902,BUMIAJI,056800,3579,KOTA BATU,050000,35,JAWA TIMUR
056802,357903,JUNREJO,056800,3579,KOTA BATU,050000,35,JAWA TIMUR
056502,357201,KEPANJENKIDUL,056500,3572,KOTA BLITAR,050000,35,JAWA TIMUR
056503,357203,SANANWETAN,056500,3572,KOTA BLITAR,050000,35,JAWA TIMUR
056501,357202,SUKOREJO,056500,3572,KOTA BLITAR,050000,35,JAWA TIMUR
056302,357102,KOTA KEDIRI,056300,3571,KOTA KEDIRI,050000,35,JAWA TIMUR
056301,357101,MOJOROTO,056300,3571,KOTA KEDIRI,050000,35,JAWA TIMUR
056303,357103,PESANTREN,056300,3571,KOTA KEDIRI,050000,35,JAWA TIMUR
056203,357701,KARTOHARJO,056200,3577,KOTA MADIUN,050000,35,JAWA TIMUR
056201,357702,MANGUHARJO,056200,3577,KOTA MADIUN,050000,35,JAWA TIMUR
056202,357703,TAMAN,056200,3577,KOTA MADIUN,050000,35,JAWA TIMUR
056104,357301,BLIMBING,056100,3573,KOTA MALANG,050000,35,JAWA TIMUR
056101,357303,KEDUNGKANDANG,056100,3573,KOTA MALANG,050000,35,JAWA TIMUR
056103,357302,KLOJEN,056100,3573,KOTA MALANG,050000,35,JAWA TIMUR
056105,357305,LOWOKWARU,056100,3573,KOTA MALANG,050000,35,JAWA TIMUR
056102,357304,SUKUN,056100,3573,KOTA MALANG,050000,35,JAWA TIMUR
056403,357603,KRANGGAN,056400,3576,KOTA MOJOKERTO,050000,35,JAWA TIMUR
056402,357602,MAGERSARI,056400,3576,KOTA MOJOKERTO,050000,35,JAWA TIMUR
056401,357601,PRAJURIT KULON,056400,3576,KOTA MOJOKERTO,050000,35,JAWA TIMUR
056603,357503,BUGUL KIDUL,056600,3575,KOTA PASURUAN,050000,35,JAWA TIMUR
056601,357501,GADINGREJO,056600,3575,KOTA PASURUAN,050000,35,JAWA TIMUR
056604,357504,PANGGUNGREJO,056600,3575,KOTA PASURUAN,050000,35,JAWA TIMUR
056602,357502,PURWOREJO,056600,3575,KOTA PASURUAN,050000,35,JAWA TIMUR
056701,357401,KADEMANGAN,056700,3574,KOTA PROBOLINGGO,050000,35,JAWA TIMUR
056705,357404,KANIGARAN,056700,3574,KOTA PROBOLINGGO,050000,35,JAWA TIMUR
056704,357405,KEDOPOK,056700,3574,KOTA PROBOLINGGO,050000,35,JAWA TIMUR
056703,357403,MAYANGAN,056700,3574,KOTA PROBOLINGGO,050000,35,JAWA TIMUR
056702,357402,WONOASIH,056700,3574,KOTA PROBOLINGGO,050000,35,JAWA TIMUR
056027,357828,ASEMROWO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056028,357819,BENOWO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056025,357813,BUBUTAN,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056029,357829,BULAK,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056012,357821,DUKUH PAKIS,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056003,357822,GAYUNGAN,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056019,357807,GENTENG,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056010,357808,GUBENG,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056006,357825,GUNUNGANYAR,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056002,357823,JAMBANGAN,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056001,357801,KARANG PILANG,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056021,357817,KENJERAN,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056026,357815,KREMBANGAN,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056014,357818,LAKARSANTRI,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056009,357826,MULYOREJO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056024,357812,PABEAN CANTIAN,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056030,357830,PAKAL,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056007,357803,RUNGKUT,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056031,357831,SAMBI KEREP,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056017,357806,SAWAHAN,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056023,357816,SEMAMPIR,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056022,357811,SIMOKERTO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056008,357809,SUKOLILO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056016,357827,SUKOMANUNGGAL,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056020,357810,TAMBAKSARI,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056015,357814,TANDES,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056018,357805,TEGAL SARI,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056005,357824,TENGGILIS MEJOYO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056013,357820,WIYUNG,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056004,357802,WONOCOLO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
056011,357804,WONOKROMO,056000,3578,KOTA SURABAYA,050000,35,JAWA TIMUR
